regno,acadyear,semester,studyyear,progid,item_code,item,amount,session,regstatus,status
MRU2023000517,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000518,2023/2024,1,1,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000518,2023/2024,1,1,BEE,52,Functional,1402000,DAY,REGISTERED,PLANNED
MRU2023000518,2023/2024,2,1,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000518,2023/2024,2,1,BEE,52,Functional,1312000,DAY,REGISTERED,PLANNED
MRU2023000521,2023/2024,1,1,DEE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000521,2023/2024,1,1,DEE,52,Functional,1058500,DAY,UNREGISTERED,PLANNED
MRU2023000521,2023/2024,2,1,DEE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000521,2023/2024,2,1,DEE,52,Functional,1168500,DAY,UNREGISTERED,PLANNED
MRU2023000522,2023/2024,1,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000522,2023/2024,1,1,BTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000522,2023/2024,2,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000522,2023/2024,2,1,BTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2023000523,2023/2024,2,1,BIT,1,Tuition,780000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000523,2023/2024,2,1,BIT,52,Functional,677000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000529,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000529,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000529,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000529,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000534,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000534,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000534,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000535,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000535,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000535,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000535,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000541,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000541,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000541,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000541,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000541,2024/2025,1,2,BEICT,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2023000542,2023/2024,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000542,2023/2024,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2023000542,2023/2024,2,1,BMC,1,Tuition,780000,DAY,REGISTERED,PLANNED
MRU2023000542,2023/2024,2,1,BMC,52,Functional,797000,DAY,REGISTERED,PLANNED
MRU2023000543,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000543,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000543,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000543,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000544,2023/2024,1,1,DIT,1,Tuition,430000,DAY,REGISTERED,PLANNED
MRU2023000544,2023/2024,1,1,DIT,52,Functional,917000,DAY,REGISTERED,PLANNED
MRU2023000544,2023/2024,2,1,DIT,1,Tuition,430000,DAY,REGISTERED,PLANNED
MRU2023000544,2023/2024,2,1,DIT,52,Functional,677000,DAY,REGISTERED,PLANNED
MRU2023000547,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000547,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000547,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000547,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000550,2023/2024,1,1,BIFA,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000550,2023/2024,1,1,BIFA,52,Functional,985250,DAY,UNREGISTERED,PLANNED
MRU2023000550,2023/2024,2,1,BIFA,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000550,2023/2024,2,1,BIFA,52,Functional,895250,DAY,UNREGISTERED,PLANNED
MRU2023000555,2023/2024,2,1,BBEI,1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2023000555,2023/2024,2,1,BBEI,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2023000555,2023/2024,3,1,BBEI,1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2023000555,2023/2024,3,1,BBEI,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2023000556,2023/2024,1,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000556,2023/2024,1,1,BVS,52,Functional,985250,DAY,UNREGISTERED,PLANNED
MRU2023000556,2023/2024,2,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000556,2023/2024,2,1,BVS,52,Functional,895250,DAY,UNREGISTERED,PLANNED
MRU2023000557,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000557,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000557,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000557,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000558,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000558,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000558,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000558,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000560,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000560,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000560,2023/2024,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000560,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000569,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000569,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000574,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000574,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000574,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000576,2023/2024,1,3,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000576,2023/2024,1,3,BEE,52,Functional,1298000,DAY,REGISTERED,PLANNED
MRU2023000576,2023/2024,2,2,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000576,2023/2024,2,2,BEE,52,Functional,1488000,DAY,REGISTERED,PLANNED
MRU2023000580,2023/2024,1,1,BAED,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2023000580,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000580,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000587,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000587,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000587,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000587,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000590,2023/2024,1,1,DTHM,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000590,2023/2024,1,1,DTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000590,2023/2024,2,1,DTHM,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000590,2023/2024,2,1,DTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2023000592,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000592,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000592,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000592,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000593,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000593,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000593,2023/2024,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000593,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000596,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000596,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000596,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000596,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000598,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000598,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000598,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000598,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000598,2024/2025,2,2,BAED,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2023000598,2024/2025,2,2,BAED,52,Functional,853000,DAY,REGISTERED,PLANNED
MRU2023000599,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000599,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000599,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000599,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000601,2023/2024,1,1,DEE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000601,2023/2024,1,1,DEE,52,Functional,1058500,DAY,UNREGISTERED,PLANNED
MRU2023000603,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000603,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000603,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000603,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000604,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000604,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000604,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000604,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000609,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000609,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000610,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000610,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000610,2023/2024,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000610,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000612,2023/2024,1,1,BBA,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2023000612,2023/2024,1,1,BBA,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2023000612,2023/2024,2,1,BBA,52,Functional,677000,DAY,REGISTERED,PLANNED
MRU2023000616,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000616,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000616,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000616,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000617,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000617,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000617,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000617,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000618,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000618,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000618,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000618,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000619,2023/2024,1,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000619,2023/2024,1,1,BVS,52,Functional,985250,DAY,UNREGISTERED,PLANNED
MRU2023000619,2023/2024,2,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2023000619,2023/2024,2,1,BVS,52,Functional,895250,DAY,UNREGISTERED,PLANNED
MRU2023000620,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000620,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000620,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000620,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000622,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000622,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000622,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000622,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000625,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000625,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000625,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000625,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000626,2023/2024,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000626,2023/2024,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2023000626,2023/2024,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000626,2023/2024,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2023000630,2023/2024,1,1,DCE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2023000630,2023/2024,1,1,DCE,52,Functional,984500,DAY,UNREGISTERED,PLANNED
MRU2023000632,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000632,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000632,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000632,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000633,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000633,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000633,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000633,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000639,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000639,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000640,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000640,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000640,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000640,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000643,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000643,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000643,2023/2024,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000643,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000646,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000646,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000646,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000646,2023/2024,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000650,2023/2024,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000650,2023/2024,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000650,2023/2024,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000650,2023/2024,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2023000651,2023/2024,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2023000651,2023/2024,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000651,2023/2024,2,1,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2023000651,2023/2024,2,1,BEICT,52,Functional,677000,DAY,REGISTERED,PLANNED
MRU2023000654,2023/2024,1,1,BPA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000654,2023/2024,1,1,BPA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000654,2023/2024,2,1,BPA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000654,2023/2024,2,1,BPA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000656,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000656,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000656,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000656,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000657,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000657,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000657,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000657,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000658,2023/2024,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000658,2023/2024,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2023000658,2023/2024,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000658,2023/2024,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2023000659,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000659,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000659,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000659,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000669,2023/2024,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000669,2023/2024,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000669,2023/2024,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000671,2023/2024,1,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000671,2023/2024,1,1,BTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000671,2024/2025,1,2,BTHM,52,Functional,953700,DAY,REGISTERED,PLANNED
MRU2023000672,2023/2024,1,3,BCE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000672,2023/2024,1,3,BCE,52,Functional,1298000,DAY,REGISTERED,PLANNED
MRU2023000672,2023/2024,2,3,BCE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000672,2023/2024,2,3,BCE,52,Functional,1488000,DAY,REGISTERED,PLANNED
MRU2023000675,2023/2024,1,1,DPA,1,Tuition,430000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000675,2023/2024,1,1,DPA,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000675,2024/2025,2,2,DPA,1,Tuition,430000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000675,2024/2025,2,2,DPA,52,Functional,733000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000677,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000677,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000677,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000677,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000686,2023/2024,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000686,2023/2024,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000686,2023/2024,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000686,2023/2024,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000687,2023/2024,1,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000687,2023/2024,1,1,BTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000687,2023/2024,2,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000687,2023/2024,2,1,BTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2023000690,2023/2024,1,2,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000690,2023/2024,1,2,BEE,52,Functional,1322000,DAY,REGISTERED,PLANNED
MRU2023000690,2023/2024,2,2,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2023000690,2023/2024,2,2,BEE,52,Functional,1488000,DAY,REGISTERED,PLANNED
MRU2023000691,2023/2024,1,1,BIT,1,Tuition,780000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000691,2023/2024,1,1,BIT,52,Functional,867000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000692,2023/2024,1,1,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000692,2023/2024,1,1,BECD,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000692,2023/2024,2,1,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000692,2023/2024,2,1,BECD,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000695,2023/2024,2,1,DIT,1,Tuition,430000,DAY,REGISTERED,PLANNED
MRU2023000695,2023/2024,2,1,DIT,52,Functional,677000,DAY,REGISTERED,PLANNED
MRU2023000697,2023/2024,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000697,2023/2024,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2023000697,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2023000697,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000699,2023/2024,1,1,BSAF,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000699,2023/2024,1,1,BSAF,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000699,2023/2024,2,1,BSAF,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000699,2023/2024,2,1,BSAF,52,Functional,677000,WEEKEND,UNREGISTERED,PLANNED
MRU2023000702,2023/2024,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000702,2023/2024,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2023000703,2023/2024,1,1,BIT,52,Functional,867000,DAY,REGISTERED,PLANNED
MRU2023000703,2023/2024,2,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000703,2023/2024,2,1,BIT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2023000704,2023/2024,1,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000704,2023/2024,1,1,BTHM,52,Functional,1033700,DAY,UNREGISTERED,PLANNED
MRU2023000704,2023/2024,2,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2023000704,2023/2024,2,1,BTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2023000705,2023/2024,1,1,DIT,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2023000705,2023/2024,1,1,DIT,52,Functional,917000,DAY,UNREGISTERED,PLANNED
MRU2023000705,2023/2024,2,1,DIT,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
